processed_text,score,sentiment
every three levels whole app freezes right middle game matter much wait app doesnt respond thing get close today closed like 5 times keeps happening tomorrow im afraid say goodbye good sadly actually enjoyed gameplay,2,contento
fun times 4 hours hourshelp,5,contento
love game keeps motivated pation,5,contento
ok game power ups hurt way way help especially fish fish best absolutely useless worst thing make lose round usually happens theres also horrible level design 15 moves remove 106 items board require multiple hits remove buying moves never way get passed level,1,enojado
ican gets lifes connected internet,1,neutral
dear software team cc please dont allow 100 levels players weekly contest 18000 levels players weekly contest must level players make sure,5,contento
absolutely love game great stress reliever much fun playing,5,contento
would nice game added junk makes confusing,3,positivo
im enjoying game calming,5,contento
love game much fun,5,contento
think help improve problem solving skills hearts main problem faced dont know looks thank,3,contento
fun relaxing addictive thinking skills required strenghtened,5,contento
classic always joy play bored,5,contento
ive never reached far course played yr im honored stay 1 favorite game outta thank u much im really enjoying hopefully ill beat highest level way im nail queen candy queen,5,contento
since 9 years still playing loved,5,contento
love gameit nice fun,5,contento
accidentally purchased item want game app refused refund helpful take warning beware accidentally clicking site,1,insatisfecho
time mat lao vich mein,1,neutral
game going slow load happy anymorei know responses,1,contento
keeping time love app,5,contento
nice game mind fresh,5,contento
im really enjoying game,5,contento
new update useless bring back old one,1,negativo
im stuck level 5205 last 4 weeksthis game become unbeatable unless spend cash power ups,4,negativo
nice game candy crush saga thisi game life best game timepass game khelne ko sab achcha lagta hai game khelne mein sabse maja aata hai game per jab har ho jata hai yah game mera marna hai samay kaatne ke liye best game hai best best best best best best bestbest best best best best best best best best best best best best best best best best best best best best best best best best best best best best best best best best best best best best best,5,contento
great game love rewards skilled win episode races leaderboard events gibes great reward,5,contento
amazing game enjoy lot,5,contento
best game ever gam better lovely exiting game love candy crush thpeople created game,5,contento
good game love challenges,3,contento
amazing app lifts mood im,5,contento
good time pass game mind fresh game,5,contento
fremium game neans although cost nothing play use questionable methods overcharge new version candy crush saga developed real underhanded ways nickle dime hard earned money almost every area nice business practices players,2,positivo
best game everwith internet connection get free boosters,4,contento
excellent time pass game,4,contento
hi completed level 10001700 candy crush receive milestone reward badge prize connected game facebook reward still missing ive tried logging logging back ive updated game issue persists could please help resolve issue thank,2,contento
like game include chat players,5,positivo
give money passing tough level upgrade bro,1,negativo
im level 12000 plusbut compete new player weekly contest fair bcause new player means easy level play,5,contento
loving thing didnt got skips,5,contento
lovely game sweet game,5,contento
miss classic theme vibe,3,negativo
always pleasure playing game made 4000 stages,5,contento
nice game enjoy playing,5,contento
ive playing game forever first go around level 12000 go around im level 3000 years say game worst state ever literally turned pay play game especially removal end round loss boosters watching ads spend coins never like last weeks time uninstall find something else,2,insatisfecho
really fun play game really like,5,contento
satisfying game play game,5,contento
like playing interesting game,5,contento
playing game years always enjoying,5,contento
ive playing years still love game,5,contento
