stars,review_body,language,processed_text,sentiment
1,No vale no coincide los dibujos es un engaño,es,no vale no coincide dibujos engaño,enojado
1,"Pésimos, desde el primer día que los use el auricular izquierdo no se oía",es,pésimos use auricular izquierdo no oía,enojado
1,Aún no recibí el artículo.,es,no recibí artículo,enojado
1,"Un producto decepcionante. No sé qué producto tendrá dentro pero yo la estoy utilizando para desechar agua del aire acondicionado y cuando la Vacío, el agua sale realmente sucia. No quiero ni pensar si esto hubiera pasado con gasolina y lo echo en mi motor. Es inaceptable",es,producto decepcionante no sé producto utilizando desechar agua aire acondicionado vacío agua sale realmente sucia no quiero pensar hubiera gasolina echo motor inaceptable,enojado
1,"Es tan pequeña, que no entiendo por qué le llaman agenda escolar. Es la agenda del ratón Pérez",es,pequeña no entiendo llaman agenda escolar agenda ratón pérez,enojado
1,No he recibido el producto,es,no recibido producto,enojado
1,Huele muchisimo el paquete. Pero al poner la toallita en la secadora no deja absolutamente nada de olor.,es,huele muchisimo paquete toallita secadora no deja absolutamente olor,insatisfecho
1,Malísimo al poco tiempo deja de funcionar,es,malísimo poco tiempo deja funcionar,enojado
1,"Quedan muchas burbujas y ya no pueden quitar. NO ME HA GUSTADO NADA. ,",es,quedan burbujas no quitar no gustado,enojado
1,Tiene muy mala calidad,es,muy mala calidad,enojado
1,He recibido el producto en la fecha prevista pero al abrir la caja está torcido el contenedor de la cinta extensible,es,recibido producto fecha prevista abrir caja torcido contenedor cinta extensible,enojado
1,Decepción; el gel seco y la caja rota.. Imposible devolver..y menos jugar y hacer nada... Mala compra,es,decepción gel seco caja rota imposible devolver jugar mala compra,enojado
1,No es lo que yo esperaba el mobil se pegó una galleta después de 10 minutos,es,no esperaba mobil pegó galleta minutos,enojado
1,"bolsa muy pequeña, sale mas a cuenta comprar la del lidl, en fin no vale la pena pedirlo x internet",es,bolsa muy pequeña sale comprar lidl no vale pena pedirlo x internet,enojado
1,Me llego con una mancha defectuosa,es,llego mancha defectuosa,enojado
1,Al principio estaba encantado con la gran claridad y potencia. A los 6 mese perdieron muchísima potencia y La luz se ha vuelto amarilla. No dan ni la mitad de luz. Además una de ellas parpadea. Es tirar el dinero,es,principio encantado claridad potencia mese perdieron muchísima potencia luz vuelto amarilla no mitad luz parpadea tirar dinero,enojado
1,"Para el precio es una bolsa enana, hay opciones en cajas a mucho mejor precio, lo único que no tienen prime. Me pensaba que este al ser mucho más caro sería una bolsa más grande como parece en la foto, pero no :( Vamos, que pagas a precio de oro la tontería de la bolsa con cara de sumo",es,precio bolsa enana opciones cajas mejor precio único no prime pensaba caro bolsa foto no pagas precio oro tontería bolsa cara sumo,insatisfecho
1,"La tela es muy fina, los refuerzos de las asas se rompen desde el primer uso.",es,tela muy fina refuerzos asas rompen,insatisfecho
1,"No puedo dar mi Opinión , porque este producto nunca llegó.",es,no opinión producto nunca,enojado
1,No he podido disfrutar de la funcionalidad del producto porque venía picada y se salía el agua.,es,no podido disfrutar funcionalidad producto venía picada salía agua,enojado
1,No es colágeno marino como anuncia. En los ingredientes en la etiqueta por atrás pone solo colágeno por lo que si no dice específicamente que es marino es porque es animal. Lo he devuelto por ello (gracias a amazon sin problemas),es,no colágeno marino anuncia ingredientes etiqueta atrás pone colágeno no específicamente marino animal devuelto gracias amazon problemas,enojado
1,"Un desastre. Faltan piezas, en concreto el porta herramientas. La caja parace manipulada. Las pestañas de los tornillos parecen algo dobladas además de los arañazos de la base. Gracias por fastidiar el día de Navidad a mi sobrino",es,desastre faltan piezas concreto porta herramientas caja parace manipulada pestañas tornillos parecen dobladas arañazos base gracias fastidiar navidad sobrino,enojado
1,"Buen día Mi pedido nunca se recibió hasta hoy. ¿Hay algo en lo que pueda ayudar? En mi estado dice entregado, pero no recibí nada. ¿Hay alguna explicación? Gracias António Costa",es,pedido nunca recibió ayudar entregado no recibí explicación gracias antónio costa,enojado
1,La colonia una maravilla lo malo es que tardo í Mucho en llegar no cumplieron con los plazos de entrega,es,colonia maravilla malo tardo í llegar no cumplieron plazos entrega,neutral
1,No valen para nada. De plástico se abren al intentar subir cremallera y no soluciona el anterior problema,es,no valen plástico abren intentar subir cremallera no soluciona problema,enojado
1,"El producto lo he perdido por culpa de que UPS no lo ha traído a casa. No encontró la casa,no llamó a mi mobil para que lo ayudara a llegar,y yo no he podido hacer nada. Lo han devuelto a UK.",es,producto perdido culpa ups no traído casa no encontró casa no llamó mobil ayudara llegar no podido devuelto uk,enojado
1,No lo recomiendo La imagen se corta todo el rato,es,no recomiendo imagen corta rato,enojado
1,No creo q proteja porque es muy fino el protector.,es,no q proteja muy fino protector,insatisfecho
1,El cristal es mas pequeño que la pantalla cosa que no deberia ser así,es,cristal pequeño pantalla cosa no deberia,insatisfecho
1,"Me han llegado a tiempo y perfectamente, pero no sé parecen en nada a la foto, parece tela de saco y el fondo es beige no blanco...",es,llegado tiempo perfectamente no sé parecen foto tela saco fondo beige no blanco,insatisfecho
1,"Lo recibi sin precintar y medio seco, muy decepcionada. Lo devolvi y me mandaron otro con el mismo problema. No repetire con este tipo de productos",es,recibi precintar seco muy decepcionada devolvi mandaron problema no repetire tipo productos,enojado
1,No he recibido el producto. Es la primera vez que tengo una mala experiencia por Amazon. No tengo noticia de fecha de entrega,es,no recibido producto mala experiencia amazon no noticia fecha entrega,enojado
1,"Compre 2 unidades y después de 8 meses con un uso de 8 horas /día han dejado de funcionar los 2, excelente pisapapeles de 20€",es,compre unidades meses horas dejado funcionar excelente pisapapeles,enojado
1,Venía una pieza rota del brazo derecho. Intentaré q venga otra ...pero es un incordio. Calidad se ve mala.,es,venía pieza rota brazo derecho intentaré q venga incordio calidad ve mala,enojado
1,Estoy suscrito a este pienso para mi Golden y no me esperaba que viniera con un parche de cinta de embalar...,es,suscrito pienso golden no esperaba viniera parche cinta embalar,insatisfecho
1,"No lo recomiendo para nada, el tejido parece papel de fumar, transparente y horrible a la vista.",es,no recomiendo tejido papel fumar transparente horrible vista,enojado
1,No funciona bien la emos devuelto por que funciona cuando quiere,es,no funciona emos devuelto funciona,enojado
1,No se puede utilizar el móvil con esta funda. No te oyen.,es,no utilizar móvil funda no oyen,enojado
1,"Tras haberla usado seis o siete veces se ha roto una pieza, es mejor gastarse algo más y comprar algo que dure",es,haberla usado roto pieza mejor gastarse comprar dure,enojado
1,"Me siento estafado, pedi y pague el jabon de este proveedor con aceite de laurel al 25 %, y resulta que me lo han mandado con aceite de laurel del 16 % que es mas barato. Me refiero al pedido de jabon de alepo.",es,siento estafado pedi pague jabon proveedor aceite laurel resulta mandado aceite laurel barato refiero pedido jabon alepo,enojado
1,"El boli mejor ni usarlo, la pera bien, no merece la pena",es,boli mejor usarlo pera no merece pena,insatisfecho
1,No calienta nada al 6,es,no calienta,enojado
1,"Una total decepción. No funciona bien, se cortan los vídeos en YouTube o similares. Ni siquiera debería estar en la tienda de Amazon",es,decepción no funciona cortan vídeos youtube similares siquiera debería tienda amazon,enojado
1,"La funda es muy bonita,y comoda,lo malo es que me ha durado una semana,el primer golpecito de nada rota,una lástima...",es,funda muy bonita comoda malo durado semana golpecito rota lástima,neutral
1,"No han llegado, cuando lleguen, no se qué haré,quizás las devuelva.",es,no llegado lleguen no haré devuelva,enojado
1,He recibido el pedido que no hera queria ver si puedo devolver el pedido tampoco se parece al de la foto que no es lo que yo esperaba para el precio que he pagado .pedi una crema la de la foto y me llega otra crema y no me parece justo que esto sea asi porq el dinero ami nadie me lo regala como para comprar alho y recibir otra cosa me parece que no es serio ....,es,recibido pedido no hera queria devolver pedido foto no esperaba precio pagado pedi crema foto llega crema no justo porq dinero ami regala comprar alho recibir cosa no serio,enojado
1,El de exteriores no funciona bien,es,exteriores no funciona,insatisfecho
1,"Tramitada la devolución a los 10 segundos de desempaquetarla. Sorprendente la horrorosa calidad de este trozo de plástico, la adquirí un poco por las opiniones, las imágenes que parecían ofrecer mucho mas y la publicidad de funda de ""protección de grado militar"". Esta claro que en relación a las opiniones aquí vertidas de este producto, tengo un concepto de funda ""rugged"" muy diferente, es por ello que la devolví de inmediato. Por su puesto soy muy consciente que por el precio de esta funda no van a darte algo fuera de serie, pero es que aquí vamos hacia el extremo opuesto de lo que debería ser una protección eficaz.",es,tramitada devolución segundos desempaquetarla sorprendente horrorosa calidad trozo plástico adquirí poco opiniones imágenes parecían ofrecer publicidad funda protección grado militar relación opiniones vertidas producto concepto funda rugged muy devolví inmediato puesto muy consciente precio funda no darte serie extremo opuesto debería protección eficaz,enojado
1,"Que me ha gustado la forma. Que no me ha gustado ,pues el paquete llego en un estado lamentable todo aplastado y abierto, tube que ir a correos por el por que no me lo trajeron a casa He comprado cosas mas grandes y siempre me las han traido .",es,gustado forma no gustado paquete llego lamentable aplastado abierto tube correos no trajeron casa comprado cosas traido,insatisfecho
1,"Después de esperar dos semanas para que llegue el pedido, el cristal templado viene roto, no lo devuelvo porque necesito la funda para el móvil. Un decepción.",es,esperar semanas llegue pedido cristal templado viene roto no devuelvo necesito funda móvil decepción,enojado
1,No apenas huele cuando lo usas para dar olor..,es,no huele olor,neutral
1,"Muy poca calidad, no se agarra bien al pie de trípode.",es,muy calidad no agarra pie trípode,enojado
1,"LO COMPRE PARA UN PASTOR ALEMAN JOVEN, Y SE LO QUITA COMO QUIERE",es,compre pastor aleman joven quita,contento
1,La correa ha llegado rota. Ya es la tercera vez que compro este producto y dos de ellas he tenido problemas relacionados con la propia fabricación de la correa.,es,correa llegado rota compro producto problemas relacionados fabricación correa,enojado
